ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:0060047,heart contraction,33/1175,253/18986,0.130434782608696,2.10760407030527,4.55534442690797,4.08124921376929e-05,0.00447151866983598,0.00394610258410281,ABCC9/ADORA1/ADORA3/ATP2B3/CACNA1H/CACNA2D1/CAMK2D/CAV1/CTNNA3/DES/DNM1L/DSG2/EDNRB/EPAS1/FGF13/HRC/HSPB7/ISL1/KCND2/KCND3/KCNH6/KCNJ3/MAP2K6/MIR30E/RGS2/SGCG/SLC4A3/SLC8A1/TMEM38A/TMIGD3/TNNC1/TRPC1/ZMPSTE24,33,1.30434782608696
BP,GO:0006949,syncytium formation,14/1175,66/18986,0.212121212121212,3.42751773049645,5.07404009418368,4.17205835454516e-05,0.00447772548705164,0.0039515800827475,ADAM12/ADAMTS15/CACNA1H/CD53/CD9/CXCL10/DCSTAMP/EHD2/GDF15/MYOG/NEO1/PLEKHO1/PTGFRN/RIPOR2,14,2.12121212121212
BP,GO:0030449,regulation of complement activation,8/1175,23/18986,0.347826086956522,5.62027752081406,5.69453858916406,4.45924942813654e-05,0.00464804756042838,0.00410188883096221,A2M/C3/C4BPA/CD5L/CR1/CR1L/CR2/SERPING1,8,3.47826086956522
BP,GO:0045785,positive regulation of cell adhesion,54/1175,499/18986,0.108216432865731,1.74859335692662,4.35254332998372,4.50751902608571e-05,0.00464804756042838,0.00410188883096221,ADAM19/ALOX15/ANK3/ARID2/CARD11/CAV1/CCL2/CCL5/CCN1/CD36/CD6/CD74/CD86/CEACAM6/CHST2/CHST4/COL26A1/CR1/CTSG/CXCL12/EGR3/FBLN2/FERMT1/FUT1/FUT3/HACD1/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL23R/IL7R/ITGB2/KITLG/LAMB2/LEF1/LILRB2/MAP3K8/MEGF10/MIR30B/NODAL/NRP1/PLAUR/RASAL3/S100A10/SKAP1/SPOCK2/TNFRSF14/VIT/VNN1/WNT3A/ZBTB16,54,1.08216432865731
BP,GO:1903522,regulation of blood circulation,34/1175,267/18986,0.127340823970037,2.05761096501713,4.47013187462618,5.14179991601416e-05,0.0052001395689074,0.00458910846755191,ABCC9/ADORA1/ADORA3/ATP2B3/BDKRB2/CACNA1H/CACNA2D1/CAMK2D/CAV1/CTNNA3/DES/DSG2/EDNRB/EGFR/EPAS1/F2R/FGF13/HRC/HSPB7/ISL1/KCND2/KCND3/KCNH6/KCNJ3/KCNMB4/MIR30E/PTGS2/RGS2/SLC4A3/SLC8A1/TMEM38A/TMIGD3/TRPC1/ZMPSTE24,34,1.27340823970037
BP,GO:0008016,regulation of heart contraction,29/1175,213/18986,0.136150234741784,2.19995604834682,4.52343530132667,5.37065328797868e-05,0.00527735952841135,0.00465725486349529,ABCC9/ADORA1/ADORA3/ATP2B3/CACNA1H/CACNA2D1/CAMK2D/CAV1/CTNNA3/DES/DSG2/EDNRB/EPAS1/FGF13/HRC/HSPB7/ISL1/KCND2/KCND3/KCNH6/KCNJ3/MIR30E/RGS2/SLC4A3/SLC8A1/TMEM38A/TMIGD3/TRPC1/ZMPSTE24,29,1.36150234741784
BP,GO:0098656,monoatomic anion transmembrane transport,23/1175,151/18986,0.152317880794702,2.46119768916444,4.63014636991291,5.49199430666411e-05,0.00527735952841135,0.00465725486349529,ABCC9/ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/KCNK1/MCOLN3/P2RX5/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9/TCAF2,23,1.52317880794702
BP,GO:0022409,positive regulation of cell-cell adhesion,40/1175,336/18986,0.119047619047619,1.92360688956434,4.38730135931273,5.51920087588181e-05,0.00527735952841135,0.00465725486349529,ADAM19/ANK3/ARID2/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CEACAM6/CHST2/CHST4/CR1/CTSG/EGR3/FUT3/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL23R/IL7R/ITGB2/KITLG/LEF1/LILRB2/MAP3K8/MEGF10/MIR30B/NODAL/PLAUR/RASAL3/SKAP1/TNFRSF14/VNN1/WNT3A/ZBTB16,40,1.19047619047619
BP,GO:0030593,neutrophil chemotaxis,16/1175,85/18986,0.188235294117647,3.04156195244055,4.84517778594119,5.71842201870743e-05,0.00537021096363971,0.00473919599257163,C3AR1/C5AR1/CD74/CXCL1/CXCL10/CXCL5/CXCL6/CXCL8/DNM1L/ITGA1/ITGB2/RIPOR2/S100A12/S100A8/S100A9/TREM1,16,1.88235294117647
BP,GO:0007528,neuromuscular junction development,12/1175,52/18986,0.230769230769231,3.7288379705401,5.06102307128736,6.11205262406231e-05,0.00557483754374642,0.00491977837098868,ANK3/COL4A1/COL4A5/F2R/KY/LAMB2/LIN7A/LRP4/MUSK/PPFIBP1/RAPSN/TNC,12,2.30769230769231
BP,GO:0042692,muscle cell differentiation,48/1175,432/18986,0.111111111111111,1.79536643026005,4.29507188077605,6.14832815244899e-05,0.00557483754374642,0.00491977837098868,ACTN2/ADAM12/ADAMTS15/ALPK3/BMP4/CACNA1H/CCN3/CD53/CD9/CXCL10/EDNRB/EHD2/FGF10/GDF15/HDAC9/HES1/ISL1/KIT/KRAS/LAMB2/MEGF10/MEIS1/MESP1/MSX1/MYL9/MYLK3/MYOG/NEBL/NEO1/NFATC4/OBSCN/PGM5/PLEC/PLEKHO1/PRDM6/PTGFRN/RBM38/RGS2/RIPOR2/RYR1/SLC8A1/SYNE1/SYPL2/TCF23/WNT3A/WNT5B/YBX1/ZMPSTE24,48,1.11111111111111
BP,GO:0006813,potassium ion transport,32/1175,248/18986,0.129032258064516,2.08494166094715,4.41723689977899,6.54785659091127e-05,0.00583647081552583,0.00515066899363565,ABCC9/ACTN2/ADORA1/AMIGO1/ANK3/ANO6/CAV1/DPP10/FXYD2/FXYD6/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNIP3/KCNJ3/KCNK1/KCNMB4/KCNN1/KCNQ3/KCNQ4/KCNS3/LRRC52/MCOLN3/PKD2L1/PRNP/SLC12A1/SLC9C2/TMEM38A/TRPM5,32,1.29032258064516
BP,GO:0050673,epithelial cell proliferation,52/1175,482/18986,0.107883817427386,1.74321885759689,4.24509596003278,6.71655019559025e-05,0.00588705624643485,0.00519531049339603,ARX/BCL11B/BMP4/C5AR1/CASK/CAV1/CCL2/CCL24/CCL5/CCN3/CCND1/CLEC12B/CXCL12/DACH1/EDNRB/EGFR/EGR3/ESR1/F3/FERMT1/FGF10/FGL1/FLT1/FUT1/HES1/HGF/HRAS/IGFBP3/IRS2/KIT/MAGED1/MIR30B/MIR30E/NGFR/NODAL/NOG/NRP1/OSR2/PGR/PTPRN/RAP1GAP/RASGRF1/RGCC/SERPINB1/ST8SIA1/TGFBR3/THBS1/TIE1/TNFSF12/TWIST1/WNT3A/ZNF703,52,1.07883817427386
BP,GO:0010720,positive regulation of cell development,50/1175,460/18986,0.108695652173913,1.75633672525439,4.21777450221907,7.63070318324488e-05,0.00657866689191554,0.00580565493268795,AMIGO1/ARID2/AXL/BMP4/CAPRIN2/CD101/CD74/CD86/CDKL5/CHODL/CR1/CUX2/CXCL12/DCSTAMP/EFNA5/EGFR/EGR2/EGR3/GPRASP3/HES1/HLA-DRB1/IL15/IL23R/IL5/IL7R/KIT/KITLG/KRAS/L1CAM/LEF1/LILRB2/MAP6/MYOG/NCAN/NRP1/NTRK2/OLIG2/OPRM1/PLXND1/POU4F1/POU4F2/PRKCH/SPINT1/TESC/TNFRSF11A/TRIB1/VEGFC/VNN1/WNT3A/ZBTB16,50,1.08695652173913
BP,GO:0050727,regulation of inflammatory response,48/1175,438/18986,0.10958904109589,1.77077236957155,4.19174380977391,8.63712037145769e-05,0.00732622839249936,0.00646537584342224,ADORA1/ALOX15/ALOX5AP/BIRC3/C3/CCL24/CCL5/CCN3/CD200R1/CD200R1L/CST7/EDNRB/ENPP3/ESR1/F12/FPR2/GBP5/GPR17/GSDMD/HGF/HLA-DRB1/IL15/IL16/IL17RA/IRGM/ISL1/MAP3K8/MAPK13/MGLL/MIR3909/MIR920/MMP9/NCF1/NKG7/NLRP12/NLRP14/PLA2G2D/PTGER4/PTGS2/S100A12/S100A8/S100A9/SCGB1A1/SLAMF8/SYT11/TLR7/TNC/TNFRSF11A,48,1.0958904109589
BP,GO:0042481,regulation of odontogenesis,7/1175,19/18986,0.368421052631579,5.95305711086226,5.54792902150853,8.89682466067391e-05,0.00742673030007684,0.006554068492717,APCDD1/BMP4/DMRT3/MSX1/NGFR/PAX9/RSPO2,7,3.68421052631579
BP,GO:0001508,action potential,25/1175,177/18986,0.141242937853107,2.28224546219498,4.40205062699552,9.4552876395666e-05,0.00766489090829126,0.00676424455613057,ABCC9/ANK3/CACNA2D1/CAMK2D/CAV1/CD36/CTNNA3/DSG2/FGF13/GLRA1/GPR35/GRIK2/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNJ3/KCNMB4/KCNQ3/KCNS3/NTRK2/SLC4A3/SLC8A1,25,1.41242937853107
BP,GO:0001906,cell killing,33/1175,264/18986,0.125,2.01978723404255,4.28563811902529,9.47362443504339e-05,0.00766489090829126,0.00676424455613057,C3/CCL13/CCL20/CD1C/CD5L/CLEC12B/CR1/CR1L/CTSG/CXCL1/CXCL10/CXCL12/CXCL6/CXCL8/DEFA4/FCER2/GBP5/GBP7/GNLY/GZMB/GZMH/HLA-DRB1/IL23R/IL7R/ITGAM/KNG1/LYZ/MICA/NKG7/S100A12/SEMG1/SLAMF6/TREM1,33,1.25
BP,GO:0001764,neuron migration,26/1175,189/18986,0.137566137566138,2.22283462794101,4.33944753563373,0.000107790594932302,0.00849442916821353,0.00749630972521361,ADGRL3/ARX/AXL/BARHL1/CCR4/CDKL5/CELSR2/CXCL12/ERBB4/FGF13/FLRT2/GPR173/KIF26A/NEO1/NR4A2/NRG3/NRP1/NTNG1/NTNG2/NTRK2/POU4F1/SOX1/SPOCK1/TLX3/TWIST1/UNC5C,26,1.37566137566138
BP,GO:0045916,negative regulation of complement activation,6/1175,14/18986,0.428571428571429,6.92498480243161,5.69606298318109,0.000108219576777012,0.00849442916821353,0.00749630972521361,A2M/C4BPA/CR1/CR1L/CR2/SERPING1,6,4.28571428571429
BP,GO:0006821,chloride transport,20/1175,128/18986,0.15625,2.52473404255319,4.44560987209061,0.000114859599138083,0.00888303870392906,0.00783925654179266,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/KCNK1/NMUR1/P2RX5/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9,20,1.5625
BP,GO:2000027,regulation of animal organ morphogenesis,15/1175,81/18986,0.185185185185185,2.99227738376675,4.61513124193765,0.000117252207198358,0.00893665735733569,0.00788657485183156,APCDD1/BMP4/DMRT3/FGF10/HGF/HOXB7/MAGED1/MESP1/MSX1/NGFR/NOG/PAX9/RSPO2/SPRY1/WNT3A,15,1.85185185185185
BP,GO:0050927,positive regulation of positive chemotaxis,8/1175,26/18986,0.307692307692308,4.97178396072013,5.20514949673121,0.000120278481575791,0.00903635049438694,0.00797455376342351,ARTN/CCR4/CXCL12/CXCL8/F3/FGF10/IL16/VEGFC,8,3.07692307692308
BP,GO:0010959,regulation of metal ion transport,45/1175,408/18986,0.110294117647059,1.78216520650814,4.10212771571047,0.000122448434580941,0.0090698072881855,0.00800407928936057,ABCC9/ACTN2/ADORA1/AMIGO1/ANK3/ANO6/CACNA2D1/CAMK2D/CASK/CAV1/CCL2/CCL5/CNTN1/CXCL10/CXCL12/DPP10/EFHB/F2R/FGF13/FXYD2/FXYD6/GEM/GPR35/GRM6/HES1/HRC/IL16/JPH2/KCNIP3/KCNS3/LILRB2/LRRC52/MCHR1/MCUB/NKAIN1/P2RX5/PRNP/PTGS2/SEMG1/SLC8A1/TESC/TMEM38A/TRPC1/TRPC6/TRPV3,45,1.10294117647059
BP,GO:0002763,positive regulation of myeloid leukocyte differentiation,13/1175,64/18986,0.203125,3.28215425531915,4.69711881614464,0.000124562038900943,0.00909821892472308,0.00802915247827865,CD101/CD74/DCSTAMP/HLA-DRB1/IL23R/IL5/KITLG/LEF1/POU4F1/POU4F2/TESC/TNFRSF11A/TRIB1,13,2.03125
BP,GO:0051146,striated muscle cell differentiation,37/1175,314/18986,0.117834394904459,1.90400325247323,4.14877115479483,0.000127702984494805,0.00917757412442635,0.00809918321766111,ACTN2/ADAM12/ADAMTS15/ALPK3/BMP4/CACNA1H/CCN3/CD53/CD9/CXCL10/EHD2/GDF15/HDAC9/ISL1/KRAS/MEIS1/MESP1/MSX1/MYL9/MYLK3/MYOG/NEBL/NEO1/OBSCN/PGM5/PLEC/PLEKHO1/PTGFRN/RBM38/RGS2/RIPOR2/RYR1/SLC8A1/SYNE1/WNT3A/YBX1/ZMPSTE24,37,1.17834394904459
BP,GO:1901739,regulation of myoblast fusion,7/1175,20/18986,0.35,5.65540425531915,5.35013334242008,0.000129583985490832,0.00917757412442635,0.00809918321766111,CD53/CXCL10/EHD2/GDF15/MYOG/PLEKHO1/RIPOR2,7,3.5
BP,GO:0030857,negative regulation of epithelial cell differentiation,12/1175,56/18986,0.214285714285714,3.46249240121581,4.73994920629115,0.000131484551375606,0.00917757412442635,0.00809918321766111,CAV1/CCND1/FGF10/HES1/KRAS/MMP9/MSX1/NKX6-3/NODAL/S1PR3/SPRED1/SPRY1,12,2.14285714285714
BP,GO:0019722,calcium-mediated signaling,30/1175,235/18986,0.127659574468085,2.06276143051154,4.21053790258088,0.000132628947225024,0.00917757412442635,0.00809918321766111,ACKR3/ADGRB2/C3AR1/CAMK2D/CCL20/CCR4/CCR5/CXCL8/DEFB1/EDNRB/EFHB/FPR2/GRIK2/HRC/IRGM/ITPR2/KSR2/MCOLN2/MCOLN3/NFATC4/NMUR1/P2RX5/PRNP/RAMP3/RCAN2/RYR1/SLC8A1/TMEM38A/TRPM5/ZMPSTE24,30,1.27659574468085
BP,GO:0048880,sensory system development,46/1175,422/18986,0.109004739336493,1.76133104769588,4.06231941900135,0.000136282552678199,0.00930792135759281,0.00821421428240844,ADAMTS9/ALDH1A3/BCL11B/BMP4/C3/COL4A1/COL5A1/CRYBA2/CRYGN/DLX2/DZANK1/EGFR/EPHB1/FGF10/FLT1/FOXC1/GRM6/HES1/HIPK1/ISL1/ITGAM/LAMB2/MAB21L1/MEIS1/NES/NPHP1/NRP1/NTRK2/OLFM3/OSR2/POU4F1/POU4F2/PRDM1/RAX/RPE65/SAMD11/SDK2/SHROOM2/SOX1/SPRED1/SPRY1/TWIST1/USH1C/VIM/VSX1/WNT5B,46,1.09004739336493
BP,GO:0014706,striated muscle tissue development,46/1175,424/18986,0.108490566037736,1.75302288237656,4.0277156250741,0.000152103915517586,0.0101378079856173,0.00894658688535674,ABCC9/ACTN2/ADAMTS9/ALPK3/ARID2/ATF3/BMP4/CAV1/DSG2/EGR1/EGR2/EPHB1/ERBB4/FGF20/FOXC1/HDAC9/HEYL/ISL1/JPH2/KRAS/LEF1/MCUB/MEGF10/MEIS1/MESP1/MSTN/MSX1/MYLK3/MYOG/NDRG4/NEBL/NOG/PAX5/PGM5/PLEC/POU4F1/RGS2/RYR1/SGCG/SLC8A1/SYNE1/TGFBR3/TNNC1/TWIST1/WNT3A/ZMPSTE24,46,1.08490566037736
BP,GO:0097242,amyloid-beta clearance,10/1175,41/18986,0.24390243902439,3.94104826154645,4.84202309934982,0.000152288806020872,0.0101378079856173,0.00894658688535674,C3/C5AR1/CD36/CLU/ITGAM/ITGB2/LRP1/LRP4/MARCO/TTPA,10,2.4390243902439
BP,GO:0050926,regulation of positive chemotaxis,8/1175,27/18986,0.296296296296296,4.78764381402679,5.05851896639968,0.000161703348385382,0.010629973864484,0.00938092188198878,ARTN/CCR4/CXCL12/CXCL8/F3/FGF10/IL16/VEGFC,8,2.96296296296296
BP,GO:0002687,positive regulation of leukocyte migration,22/1175,152/18986,0.144736842105263,2.33870100783875,4.25612312854097,0.000169893193272965,0.010923352104338,0.00963982734921117,ANO6/C3AR1/C5AR1/CCL20/CCL24/CCL5/CD74/CD99/CXCL10/CXCL12/CXCL8/DNM1L/FPR2/KITLG/MADCAM1/MSTN/PDGFD/PTK2/RIPOR2/THBS1/TNFRSF14/VEGFC,22,1.44736842105263
BP,GO:0050930,induction of positive chemotaxis,6/1175,15/18986,0.4,6.46331914893617,5.43672255782853,0.000170932274935851,0.010923352104338,0.00963982734921117,ARTN/CXCL12/CXCL8/FGF10/IL16/VEGFC,6,4
BP,GO:1902476,chloride transmembrane transport,18/1175,112/18986,0.160714285714286,2.59686930091185,4.35337912120444,0.000172397456676185,0.010923352104338,0.00963982734921117,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/KCNK1/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9,18,1.60714285714286
BP,GO:0060976,coronary vasculature development,11/1175,50/18986,0.22,3.55482553191489,4.6460321377985,0.00019431803269068,0.0121656968323843,0.0107361930593134,ABCC9/ARID2/BMP4/MESP1/NDST1/NRP1/PLXND1/PRDM1/PTK7/SPRED1/TGFBR3,11,2.2
BP,GO:0044342,type B pancreatic cell proliferation,8/1175,28/18986,0.285714285714286,4.61665653495441,4.91892391762803,0.000214184605881711,0.0132517275568461,0.0116946121031884,CCN3/DACH1/IGFBP3/IRS2/PTPRN/RASGRF1/SERPINB1/WNT3A,8,2.85714285714286
BP,GO:0043269,regulation of monoatomic ion transport,50/1175,480/18986,0.104166666666667,1.68315602836879,3.89371649551408,0.000216897277455588,0.0132635207225458,0.0117050195385763,ABCC9/ACTN2/ADORA1/AMIGO1/ANK3/ANO6/CACNA2D1/CALHM1/CAMK2D/CASK/CAV1/CCL2/CCL5/CNTN1/CXCL10/CXCL12/DPP10/EFHB/F2R/FGF13/FXYD2/FXYD6/GABRE/GEM/GPR35/GRM6/HES1/HRC/IL16/JPH2/KCNIP3/KCNJ3/KCNS3/LILRB2/LRRC52/MCHR1/MCUB/MMP9/NKAIN1/P2RX5/PRNP/PTGS2/SEMG1/SLC8A1/TCAF2/TESC/TMEM38A/TRPC1/TRPC6/TRPV3,50,1.04166666666667
BP,GO:0023061,signal release,51/1175,493/18986,0.103448275862069,1.67154805575935,3.88040408505986,0.000222787181483055,0.0134671010048205,0.0118846785621148,ADORA1/ADORA3/CADPS2/CASK/CCL5/CCN3/CHRNA6/CPE/CPLX4/CXCL12/DOC2A/DYSF/ECRG4/EDNRB/EFNA5/EGFR/F2R/FGF20/FOXD1/GPR158/GPR27/GRM4/HLA-DRB1/HNF1A/ILDR2/IRS2/ISL1/KCNA2/KCNMB4/LIN7A/MAP2K6/NIBAN2/NR0B2/OPRM1/PORCN/PPFIA2/PTGS2/PTPRN/RIMS1/RIMS3/SLC16A10/SLC38A2/SLC4A8/STX1A/SV2A/SV2C/SYN2/SYT11/TM7SF3/TNFRSF11A/TRPM5,51,1.03448275862069
BP,GO:0006820,monoatomic anion transport,24/1175,177/18986,0.135593220338983,2.19095564370718,4.08864542139268,0.000243546121906109,0.0145546483534571,0.0128444360225363,ABCC9/ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/KCNK1/MCOLN3/NMUR1/P2RX5/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9/TCAF2,24,1.35593220338983
BP,GO:0031589,cell-substrate adhesion,40/1175,361/18986,0.110803324099723,1.7903931160488,3.89429360584306,0.0002590519112111,0.0153073483265076,0.0135086916206947,ACTN2/ADAMTS9/ALOX15/AXL/CASK/CCN1/CCN2/CD36/CEACAM6/COL13A1/COL26A1/EFNA5/EPHB1/FBLN2/FERMT1/FGL1/FUT1/HACD1/ITGA1/ITGAM/ITGB2/ITGB7/L1CAM/MADCAM1/NRP1/ONECUT1/PARVA/PIP5K1A/PPFIA2/PTK2/PTPRO/S100A10/SIGLEC1/SKAP1/SPOCK1/SPOCK2/STRC/THBS1/VIT/VWF,40,1.10803324099723
BP,GO:0030193,regulation of blood coagulation,13/1175,69/18986,0.188405797101449,3.04431699044095,4.36944959477116,0.000274906388063866,0.0160636966091985,0.0141761668417963,ANO6/CAV1/CD36/CD9/F12/F2R/F3/KNG1/PLAUR/SERPINC1/SERPING1/TFPI/THBS1,13,1.88405797101449
BP,GO:0060142,regulation of syncytium formation by plasma membrane fusion,8/1175,29/18986,0.275862068965517,4.45746148202495,4.78576783687415,0.000279852155350164,0.0161729943405111,0.0142726217806694,CD53/CXCL10/DCSTAMP/EHD2/GDF15/MYOG/PLEKHO1/RIPOR2,8,2.75862068965517
BP,GO:0061337,cardiac conduction,16/1175,97/18986,0.164948453608247,2.66528624698399,4.22328472300365,0.000286641576074796,0.0163853048758408,0.0144599852278464,ABCC9/ATP2B3/CACNA2D1/CAMK2D/CAV1/CTNNA3/DSG2/HRC/ISL1/KCND3/KCNH6/KCNJ3/SLC4A3/SLC8A1/TRPC1/ZMPSTE24,16,1.64948453608247
BP,GO:0030198,extracellular matrix organization,38/1175,339/18986,0.112094395280236,1.81125462875792,3.87108434174843,0.000290071591211256,0.0164030806255913,0.0144756722767451,ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/CAV1/CCN1/COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2/CREB3L1/CRISPLD2/CTSG/FERMT1/FLRT2/FOXC1/LAMB2/LRP1/MANSC4/MMP1/MMP15/MMP9/OLFML2A/RGCC/SPINT1/SPOCK2/TGFBR3/THSD4/TIE1/VIT/WNT3A,38,1.12094395280236
BP,GO:0034762,regulation of transmembrane transport,50/1175,487/18986,0.102669404517454,1.65896282056883,3.78382766809324,0.000305513198386497,0.0170285562109175,0.0150276527124299,ABCC9/ACSL1/ACTN2/AMIGO1/ANK3/ANO6/C2CD5/C3/CACNA2D1/CACNG5/CALHM1/CAMK2D/CAV1/CCL2/CXCL10/DPP10/F2R/FGF13/FXYD2/FXYD6/GEM/GPR35/GRM6/HK2/HRC/IRS2/JPH2/KCNIP3/KCNJ3/KCNS3/KLF15/LRRC52/MAPK8IP2/MCUB/MIR326/MMP9/OPRM1/P2RX5/POU4F2/PRNP/RGS2/SLC25A27/SLC38A1/SLC8A1/TCAF2/TESC/THBS1/TMEM38A/TRPC1/TRPC6,50,1.02669404517454
BP,GO:0043062,extracellular structure organization,38/1175,340/18986,0.111764705882353,1.80592740926158,3.85143548112241,0.000307608450282785,0.0170285562109175,0.0150276527124299,ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/CAV1/CCN1/COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2/CREB3L1/CRISPLD2/CTSG/FERMT1/FLRT2/FOXC1/LAMB2/LRP1/MANSC4/MMP1/MMP15/MMP9/OLFML2A/RGCC/SPINT1/SPOCK2/TGFBR3/THSD4/TIE1/VIT/WNT3A,38,1.11764705882353
BP,GO:0045229,external encapsulating structure organization,38/1175,341/18986,0.111436950146628,1.80063143445436,3.83185189914732,0.000326086824724984,0.0174611684513504,0.0154094317915161,ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/CAV1/CCN1/COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2/CREB3L1/CRISPLD2/CTSG/FERMT1/FLRT2/FOXC1/LAMB2/LRP1/MANSC4/MMP1/MMP15/MMP9/OLFML2A/RGCC/SPINT1/SPOCK2/TGFBR3/THSD4/TIE1/VIT/WNT3A,38,1.11436950146628
BP,GO:0007389,pattern specification process,49/1175,476/18986,0.102941176470588,1.66335419274093,3.7646605898184,0.000328798460949283,0.0174611684513504,0.0154094317915161,ALX4/BARX1/BMP4/C3/CAPRIN2/CELSR2/CRIPTO/DLL3/DLX2/DMRT3/EGR2/ENKUR/ERBB4/FGF10/FOXC1/FOXD1/GSC/HES1/HEYL/HIPK1/HOXB7/ISL1/ITGAM/LEF1/LFNG/LHX3/LRP4/MAFB/MEIS1/MESP1/MFNG/MSX1/NDRG4/NODAL/NOG/NRG3/NRP1/OSR2/PKD1L1/RAX/RIPPLY3/SIM2/SOX1/SPRY1/TBR1/TDRD6/UNCX/WNT3A/ZBTB16,49,1.02941176470588
BP,GO:0043388,positive regulation of DNA binding,9/1175,37/18986,0.243243243243243,3.93039677975848,4.58262399487828,0.000331661072958388,0.0174611684513504,0.0154094317915161,FOXC1/HES1/MMP9/NIBAN2/PLAUR/POU4F1/POU4F2/PYHIN1/TWIST1,9,2.43243243243243
BP,GO:0099171,presynaptic modulation of chemical synaptic transmission,9/1175,37/18986,0.243243243243243,3.93039677975848,4.58262399487828,0.000331661072958388,0.0174611684513504,0.0154094317915161,ADORA3/APBA1/APBA2/CHRNA6/GRIK2/HIP1/LAMP5/NGFR/NOG,9,2.43243243243243
BP,GO:0071774,response to fibroblast growth factor,19/1175,128/18986,0.1484375,2.39849734042553,4.07754625342886,0.000332024499930603,0.0174611684513504,0.0154094317915161,CCL2/CCL5/CCN2/CREB3L1/CRIPTO/CXCL8/EGR3/FGF10/FGF20/FLRT2/MIR339/NDST1/NGFR/NOG/SCGB1A1/SPRY1/THBS1/TNC/TRIM71,19,1.484375
BP,GO:0043524,negative regulation of neuron apoptotic process,23/1175,170/18986,0.135294117647059,2.18612265331665,3.9899779085941,0.000335644995824898,0.0174768023073578,0.0154232286252421,AXL/BARHL1/CCL2/CCND1/CLU/F2R/FGF20/GBE1/GPI/GPRASP3/GRIK2/HRAS/ISL1/KRAS/MT3/NES/NFATC4/NR4A2/NRP1/NTRK2/PLXND1/POU4F1/SLC25A27,23,1.35294117647059
BP,GO:0043277,apoptotic cell clearance,10/1175,45/18986,0.222222222222222,3.59073286052009,4.46897083841498,0.000345778154872791,0.0175907966629104,0.0155238283217286,ALOX15/AXL/C3/CCL2/CD36/LRP1/MARCO/MEGF10/PEAR1/THBS1,10,2.22222222222222
BP,GO:0150063,visual system development,44/1175,415/18986,0.106024096385542,1.71316893104332,3.7729313282239,0.000346805444807991,0.0175907966629104,0.0155238283217286,ADAMTS9/ALDH1A3/BCL11B/BMP4/C3/COL4A1/COL5A1/CRYBA2/CRYGN/DLX2/DZANK1/EGFR/EPHB1/FGF10/FLT1/FOXC1/GRM6/HES1/HIPK1/ITGAM/LAMB2/MAB21L1/MEIS1/NES/NPHP1/NRP1/NTRK2/OLFM3/OSR2/POU4F2/PRDM1/RAX/RPE65/SAMD11/SDK2/SHROOM2/SOX1/SPRED1/SPRY1/TWIST1/USH1C/VIM/VSX1/WNT5B,44,1.06024096385542
BP,GO:0031290,retinal ganglion cell axon guidance,7/1175,23/18986,0.304347826086957,4.9177428307123,4.82865750626625,0.000347868958536353,0.0175907966629104,0.0155238283217286,EFNA5/EPHA7/EPHB1/ISL1/NRP1/POU4F2/PTPRO,7,3.04347826086957
BP,GO:1905517,macrophage migration,12/1175,62/18986,0.193548387096774,3.12741249142073,4.30944321278547,0.000360921395037892,0.0180770058714693,0.0159529065736548,C3AR1/C5AR1/CCL2/CCL5/CD200R1/CD9/EDNRB/MCOLN2/MSTN/PTK2/SLAMF8/THBS1,12,1.93548387096774
