ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:0048732,gland development,44/1175,450/18986,0.0977777777777778,1.57992245862884,3.19777760496117,0.00181743235666572,0.0485171409325128,0.0428162397036557,ALDH1A3/ARID5B/BCL11B/BMP4/CAV1/CCND1/CRIPTO/EGFR/ERBB4/ESR1/FGF10/FGL1/FOXC1/FOXE1/HES1/HGF/HK2/HNF1A/IGSF3/IRS2/ISL1/LEF1/LHX3/MAFB/MESP1/MET/MSX1/NODAL/NOG/NRG3/NRP1/ONECUT1/PGR/PLXND1/POU1F1/PSAPL1/RAP1GAP/SOCS2/SOX3/TGFBR3/TNC/WNT3A/ZMPSTE24/ZNF703,44,0.977777777777778
BP,GO:0051960,regulation of nervous system development,44/1175,463/18986,0.0950323974082073,1.53556178484445,2.99657046451266,0.00311548538848793,0.0694251595680424,0.0612675070376595,AMIGO1/AMIGO2/CAPRIN2/CDKL5/CHODL/CST7/CUX2/CXCL12/DLL3/DLX2/EFNA5/EGFR/EGR2/EPHA7/EPHB1/FGF13/FLRT2/GPRASP3/HES1/HEYL/KIT/KRAS/L1CAM/LEF1/LRP4/LRRTM3/MAP6/MCF2/MT3/NCAN/NFATC4/NOG/NRP1/NTRK2/OLIG2/OPRM1/PLXND1/POU4F1/POU4F2/PRKCH/S100A10/SPINT1/VEGFC/WNT3A,44,0.950323974082073
BP,GO:0030595,leukocyte chemotaxis,43/1175,240/18986,0.179166666666667,2.89502836879433,7.5883457843885,2.48310211396136e-10,1.63232925216535e-07,1.44052595005995e-07,ANO6/C3AR1/C5AR1/CCL13/CCL2/CCL23/CCL24/CCL5/CCN3/CCR5/CD74/CTSG/CXCL1/CXCL10/CXCL12/CXCL16/CXCL5/CXCL6/CXCL8/DEFA4/DNM1L/EDNRB/FLT1/FPR2/IL16/IL17RA/IL17RC/ITGA1/ITGB2/KIT/MSTN/PLEC/PTK2/PTPRO/RIPOR2/S100A12/S100A8/S100A9/SLAMF8/THBS1/TNFRSF11A/TREM1/VEGFC,43,1.79166666666667
BP,GO:0015711,organic anion transport,43/1175,462/18986,0.0930735930735931,1.50391084093212,2.81635492882986,0.00499707591991785,0.0945979588473395,0.0834824312322575,ACSL1/ADORA1/AKR1C4/APBA1/BDKRB2/CALHM1/CD36/CR1/CYP4A11/GRM1/IRS2/KCNK1/MAP2K6/NR0B2/NTRK2/PLA2G2C/PLA2G2D/PLA2G2F/PLEKHA8P1/PTGS2/RBP1/RGS2/SLC10A6/SLC16A10/SLC22A25/SLC22A7/SLC25A2/SLC26A11/SLC26A4/SLC2A3/SLC35D2/SLC38A1/SLC38A2/SLC38A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9/SLC6A12/SLC7A3/SV2A/THBS1/TNFRSF11A,43,0.930735930735931
BP,GO:0001654,eye development,42/1175,411/18986,0.102189781021898,1.65121292126107,3.42814822174171,0.000981933621447761,0.0348918169945525,0.0307919298503782,ADAMTS9/ALDH1A3/BCL11B/BMP4/COL4A1/COL5A1/CRYBA2/CRYGN/DLX2/DZANK1/EGFR/EPHB1/FGF10/FLT1/FOXC1/GRM6/HES1/HIPK1/LAMB2/MAB21L1/MEIS1/NES/NPHP1/NRP1/NTRK2/OLFM3/OSR2/POU4F2/PRDM1/RAX/RPE65/SAMD11/SDK2/SHROOM2/SOX1/SPRED1/SPRY1/TWIST1/USH1C/VIM/VSX1/WNT5B,42,1.02189781021898
BP,GO:0001503,ossification,42/1175,456/18986,0.0921052631578947,1.48826427771557,2.71068932563684,0.00655194699781201,0.110793213059464,0.0977746972866921,ADAMTS7/ALOX15/ANO6/BMP4/CCN1/CCN2/CCN3/CLEC5A/COL13A1/CREB3L1/DNAI3/EGFR/EGR2/FOXC1/HGF/IGFBP3/KREMEN2/LEF1/LRP4/MAP2K6/MIR30B/MYOG/NOG/OSR2/PANX3/PHOSPHO1/PTGER4/PTGS2/PTK2/RSPO2/RYR1/SGMS2/SLC8A1/TNC/TNFRSF11A/TWIST1/TWIST2/VEGFC/WNT3A/WWTR1/ZBTB16/ZMPSTE24,42,0.921052631578947
BP,GO:1903037,regulation of leukocyte cell-cell adhesion,41/1175,392/18986,0.104591836734694,1.69002605297438,3.54570166174975,0.000712625640638273,0.0288284480316668,0.0254410238831915,ARID2/BMP4/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CHST2/CHST4/CR1/CTSG/CXCL12/EGR3/FGL1/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL23R/IL7R/ILDR2/ITGB2/KITLG/LEF1/LILRB2/MAP3K8/MIR30B/PLA2G2D/PLA2G2F/PRNP/RASAL3/RIPOR2/SCGB1A1/SKAP1/TNFRSF14/VNN1/ZBTB16,41,1.04591836734694
BP,GO:0050678,regulation of epithelial cell proliferation,41/1175,406/18986,0.100985221674877,1.63174929252699,3.30495087447899,0.00140524137234404,0.0431837976035093,0.0381095792944171,ARX/BCL11B/BMP4/C5AR1/CASK/CAV1/CCL2/CCL24/CCL5/CCND1/CXCL12/EDNRB/EGFR/EGR3/F3/FGF10/FLT1/FUT1/HES1/HRAS/IRS2/MAGED1/MIR30B/MIR30E/NGFR/NODAL/NOG/NRP1/OSR2/PGR/PTPRN/RAP1GAP/RGCC/ST8SIA1/TGFBR3/THBS1/TIE1/TNFSF12/TWIST1/WNT3A/ZNF703,41,1.00985221674877
BP,GO:0016055,Wnt signaling pathway,41/1175,476/18986,0.0861344537815126,1.39178616127302,2.22346061443651,0.0203083573441008,0.200447037263609,0.176893943674553,AMOTL2/APCDD1/BARX1/CAPRIN2/CAV1/CCND1/CELSR2/CELSR3/CPE/EDNRB/EGFR/EGR1/FERMT1/FGF10/FOXD1/GPC5/GSC/HECW1/ISL1/KLF15/KREMEN2/LEF1/LRP1/LRP4/MAGI2/MESP1/NFATC4/NOG/NR4A2/PORCN/PTK7/PTPRO/PYGO1/RBMS3/RSPO2/SFRP5/TMEM196/WNT3A/WNT5B/WWTR1/ZNF703,41,0.861344537815126
BP,GO:0022409,positive regulation of cell-cell adhesion,40/1175,336/18986,0.119047619047619,1.92360688956434,4.38730135931273,5.51920087588181e-05,0.00527735952841135,0.00465725486349529,ADAM19/ANK3/ARID2/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CEACAM6/CHST2/CHST4/CR1/CTSG/EGR3/FUT3/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL23R/IL7R/ITGB2/KITLG/LEF1/LILRB2/MAP3K8/MEGF10/MIR30B/NODAL/PLAUR/RASAL3/SKAP1/TNFRSF14/VNN1/WNT3A/ZBTB16,40,1.19047619047619
BP,GO:0031589,cell-substrate adhesion,40/1175,361/18986,0.110803324099723,1.7903931160488,3.89429360584306,0.0002590519112111,0.0153073483265076,0.0135086916206947,ACTN2/ADAMTS9/ALOX15/AXL/CASK/CCN1/CCN2/CD36/CEACAM6/COL13A1/COL26A1/EFNA5/EPHB1/FBLN2/FERMT1/FGL1/FUT1/HACD1/ITGA1/ITGAM/ITGB2/ITGB7/L1CAM/MADCAM1/NRP1/ONECUT1/PARVA/PIP5K1A/PPFIA2/PTK2/PTPRO/S100A10/SIGLEC1/SKAP1/SPOCK1/SPOCK2/STRC/THBS1/VIT/VWF,40,1.10803324099723
BP,GO:0007517,muscle organ development,40/1175,369/18986,0.10840108401084,1.75157700513175,3.74465576175666,0.000405582394900584,0.0191890219561705,0.0169342576244745,ABCC9/ALX4/ARID5B/ATF3/BMP4/CACNA1H/CAV1/CHODL/CXCL10/DES/EGR1/EGR2/EGR3/EPHB1/FOXC1/GSC/HDAC9/HEYL/ISL1/JPH2/KRAS/KY/LEF1/MCUB/MEGF10/MSTN/MSX1/MYOG/NOG/PAX5/PLEC/POU4F1/RIPOR2/RYR1/SGCG/TCF23/TGFBR3/TNNC1/TWIST1/WNT3A,40,1.0840108401084
BP,GO:0050878,regulation of body fluid levels,40/1175,381/18986,0.10498687664042,1.69640922544256,3.52689271109855,0.000764476914315745,0.0293458692874927,0.0258976466785872,ADCY6/ADORA1/ANO6/ANXA8/AXL/CAV1/CCND1/CD36/CD9/CELSR2/CTSG/CYP4A11/EDNRB/EGFR/ERBB4/F12/F13B/F2R/F3/FGF10/FGL1/GP9/GPI/HK2/HTR4/KNG1/MYL9/PABPC4/PEAR1/PLAUR/PRKACB/PTPRO/SERPINC1/SERPING1/SLC4A9/SOCS2/TFPI/THBS1/VWF/WNT3A,40,1.0498687664042
BP,GO:2000146,negative regulation of cell motility,40/1175,398/18986,0.100502512562814,1.62394953490859,3.23113238137971,0.00174306656327123,0.0477864632251627,0.0421714186927157,ADAMTS9/ADORA1/ADORA3/ARID2/BMERB1/BMP4/CARD10/CCL2/CCN3/CD200R1/CD74/CXCL12/DACH1/DNAI3/ERBB4/GDF15/GPR173/IGFBP3/LRP1/MAGI2/NDRG4/NGFR/NODAL/NOG/NRG3/PTGER4/RGCC/RIPOR2/SEMG1/SERPINB1/SINHCAF/SLAMF8/SPRED1/SRGAP1/TGFBR3/THBS1/TIE1/TMEM196/TMIGD3/TRIB1,40,1.00502512562814
BP,GO:0003002,regionalization,40/1175,430/18986,0.0930232558139535,1.50309747649678,2.71034307319884,0.00666969323873384,0.110999736526903,0.0979569536628164,ALX4/BARX1/BMP4/C3/CAPRIN2/CELSR2/CRIPTO/DLL3/DLX2/DMRT3/EGR2/ENKUR/FGF10/FOXC1/FOXD1/GSC/HES1/HEYL/HIPK1/HOXB7/ISL1/ITGAM/LEF1/LFNG/LHX3/LRP4/MAFB/MESP1/MSX1/NDRG4/NODAL/NOG/NRP1/PKD1L1/SOX1/SPRY1/TBR1/TDRD6/WNT3A/ZBTB16,40,0.930232558139535
BP,GO:0042060,wound healing,40/1175,444/18986,0.0900900900900901,1.45570251102166,2.4955984116883,0.0111103993405394,0.144627698346279,0.127633534894316,ALOX15/ANO5/ANO6/ANXA8/AXL/CASK/CAV1/CCN1/CD36/CD9/COL5A1/CTSG/F12/F13B/F2R/F3/FERMT1/FGF10/FGFR1OP2/FGL1/GP9/HRAS/KNG1/MYL9/NOG/PABPC4/PEAR1/PLAUR/PLEC/PTK2/PTK7/RHOC/S100A10/SERPINC1/SERPING1/SYT11/TFPI/THBS1/VWF/WNT3A,40,0.900900900900901
BP,GO:0043010,camera-type eye development,39/1175,362/18986,0.107734806629834,1.74081109674386,3.65515135391229,0.00053744761611095,0.0236591802455251,0.0208791596766486,ADAMTS9/ALDH1A3/BCL11B/BMP4/COL4A1/CRYBA2/CRYGN/DLX2/EGFR/EPHB1/FGF10/FLT1/FOXC1/GRM6/HES1/HIPK1/LAMB2/MAB21L1/MEIS1/NES/NPHP1/NRP1/NTRK2/OSR2/POU4F2/PRDM1/RAX/RPE65/SAMD11/SDK2/SHROOM2/SOX1/SPRED1/SPRY1/TWIST1/USH1C/VIM/VSX1/WNT5B,39,1.07734806629834
BP,GO:0030336,negative regulation of cell migration,39/1175,383/18986,0.101827676240209,1.64536192433754,3.27711223250075,0.00155950551110099,0.0458180976697212,0.0404343416550677,ADAMTS9/ADORA1/ADORA3/ARID2/BMERB1/BMP4/CARD10/CCL2/CCN3/CD200R1/CD74/CXCL12/DACH1/DNAI3/ERBB4/GDF15/GPR173/IGFBP3/LRP1/MAGI2/NDRG4/NGFR/NODAL/NOG/NRG3/PTGER4/RGCC/RIPOR2/SERPINB1/SINHCAF/SLAMF8/SPRED1/SRGAP1/TGFBR3/THBS1/TIE1/TMEM196/TMIGD3/TRIB1,39,1.01827676240209
BP,GO:0050767,regulation of neurogenesis,39/1175,383/18986,0.101827676240209,1.64536192433754,3.27711223250075,0.00155950551110099,0.0458180976697212,0.0404343416550677,AMIGO1/CAPRIN2/CDKL5/CHODL/CUX2/CXCL12/DLL3/DLX2/EFNA5/EGFR/EGR2/EPHA7/FGF13/GPRASP3/HES1/HEYL/KIT/KRAS/L1CAM/LEF1/LRP4/MAP6/MCF2/MT3/NCAN/NFATC4/NOG/NRP1/NTRK2/OLIG2/OPRM1/PLXND1/POU4F1/POU4F2/PRKCH/S100A10/SPINT1/VEGFC/WNT3A,39,1.01827676240209
BP,GO:0043549,regulation of kinase activity,39/1175,460/18986,0.0847826086956522,1.36994264569843,2.06301585816221,0.028787998280017,0.233635930485508,0.206183048110128,C5AR1/CARD10/CAV1/CCN1/CCND1/CCND2/CD74/CRIPTO/EGFR/FLT1/FLT3/HEXIM2/HLA-DRB1/HRAS/IRGM/IRS2/LDB2/MAGED1/MSTN/MT3/PKIA/PRKCH/PRNP/PSRC1/PTK2/PTPRO/RGCC/RGS2/S100A12/SLAMF8/SLC8A1/SPRED1/THBS1/TNFRSF11A/TRIB1/TRIB2/VEGFC/WWTR1/ZFYVE28,39,0.847826086956522
BP,GO:0007411,axon guidance,38/1175,236/18986,0.161016949152542,2.60175982690227,6.35964457647267,5.46743147931788e-08,2.39610184581106e-05,2.11455310458882e-05,ARK2C/ARTN/ARX/BCL11B/CELSR3/CNTN1/CNTN4/CNTN5/CXCL12/EFNA5/EGR2/ENAH/EPHA7/EPHB1/FEZ1/FLRT2/FOXD1/ISL1/KIAA1755/KIF5C/L1CAM/LAMB2/LHX3/NELL2/NEO1/NGFR/NOG/NRP1/OR10A4/POU4F2/PTK2/PTK7/PTPRO/SEMA5B/TBR1/TUBB3/UNC5C/WNT3A,38,1.61016949152542
BP,GO:0097485,neuron projection guidance,38/1175,237/18986,0.160337552742616,2.59078193733728,6.32959396933225,6.13129009308252e-08,2.48034266150161e-05,2.18889538626727e-05,ARK2C/ARTN/ARX/BCL11B/CELSR3/CNTN1/CNTN4/CNTN5/CXCL12/EFNA5/EGR2/ENAH/EPHA7/EPHB1/FEZ1/FLRT2/FOXD1/ISL1/KIAA1755/KIF5C/L1CAM/LAMB2/LHX3/NELL2/NEO1/NGFR/NOG/NRP1/OR10A4/POU4F2/PTK2/PTK7/PTPRO/SEMA5B/TBR1/TUBB3/UNC5C/WNT3A,38,1.60337552742616
BP,GO:0007416,synapse assembly,38/1175,269/18986,0.141263940520446,2.28258482954995,5.44156975603767,1.63129358495844e-06,0.000428948648164822,0.000378545969267462,ADGRL3/AMIGO1/AMIGO2/CNTN5/CUX2/EFNA5/EPHA7/EPHB1/ERBB4/FGF13/FLRT2/GABRA1/GABRA4/GABRE/GPRASP3/GRM6/HTR4/LIN7A/LRP4/LRRTM3/MUSK/NPTX1/NRG3/NTNG2/NTRK2/PCDHB10/PCDHB11/PCDHB13/PCDHB14/PCDHB16/PCDHB5/PCDHB6/PCDHB9/PLXND1/POU4F1/SDK2/SPOCK2/WNT3A,38,1.41263940520446
BP,GO:0030198,extracellular matrix organization,38/1175,339/18986,0.112094395280236,1.81125462875792,3.87108434174843,0.000290071591211256,0.0164030806255913,0.0144756722767451,ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/CAV1/CCN1/COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2/CREB3L1/CRISPLD2/CTSG/FERMT1/FLRT2/FOXC1/LAMB2/LRP1/MANSC4/MMP1/MMP15/MMP9/OLFML2A/RGCC/SPINT1/SPOCK2/TGFBR3/THSD4/TIE1/VIT/WNT3A,38,1.12094395280236
BP,GO:0043062,extracellular structure organization,38/1175,340/18986,0.111764705882353,1.80592740926158,3.85143548112241,0.000307608450282785,0.0170285562109175,0.0150276527124299,ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/CAV1/CCN1/COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2/CREB3L1/CRISPLD2/CTSG/FERMT1/FLRT2/FOXC1/LAMB2/LRP1/MANSC4/MMP1/MMP15/MMP9/OLFML2A/RGCC/SPINT1/SPOCK2/TGFBR3/THSD4/TIE1/VIT/WNT3A,38,1.11764705882353
BP,GO:0045229,external encapsulating structure organization,38/1175,341/18986,0.111436950146628,1.80063143445436,3.83185189914732,0.000326086824724984,0.0174611684513504,0.0154094317915161,ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/CAV1/CCN1/COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2/CREB3L1/CRISPLD2/CTSG/FERMT1/FLRT2/FOXC1/LAMB2/LRP1/MANSC4/MMP1/MMP15/MMP9/OLFML2A/RGCC/SPINT1/SPOCK2/TGFBR3/THSD4/TIE1/VIT/WNT3A,38,1.11436950146628
BP,GO:0050863,regulation of T cell activation,38/1175,393/18986,0.0966921119592875,1.56237994694386,2.89355305086347,0.00431976260760784,0.0857269115223006,0.0756537570484329,ARID2/BMP4/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CR1/CTSG/EGR3/FGL1/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL23R/IL7R/ILDR2/IRF4/KITLG/LEF1/LILRB2/MAP3K8/MIR30B/PLA2G2D/PLA2G2F/PRDM1/PRNP/RASAL3/RIPOR2/SCGB1A1/TNFRSF14/VNN1/ZBTB16,38,0.966921119592875
BP,GO:0051146,striated muscle cell differentiation,37/1175,314/18986,0.117834394904459,1.90400325247323,4.14877115479483,0.000127702984494805,0.00917757412442635,0.00809918321766111,ACTN2/ADAM12/ADAMTS15/ALPK3/BMP4/CACNA1H/CCN3/CD53/CD9/CXCL10/EHD2/GDF15/HDAC9/ISL1/KRAS/MEIS1/MESP1/MSX1/MYL9/MYLK3/MYOG/NEBL/NEO1/OBSCN/PGM5/PLEC/PLEKHO1/PTGFRN/RBM38/RGS2/RIPOR2/RYR1/SLC8A1/SYNE1/WNT3A/YBX1/ZMPSTE24,37,1.17834394904459
BP,GO:0072001,renal system development,37/1175,332/18986,0.11144578313253,1.80077416047167,3.78070845611408,0.000387640863737765,0.0188759565036751,0.0166579782477564,ADAMTS1/ARID5B/BMP4/COL4A1/CYP4A11/EDNRB/EGR1/EPHA7/ERBB4/FGF10/FOXC1/FOXD1/HES1/HEYL/HOXB7/HS3ST3A1/KLF15/LAMB2/LRP4/MAGED1/MAGI2/MMP9/NOG/NRP1/OSR2/PDGFD/PLXND1/PRDM1/PTK7/PTPRO/PYGO1/SIM1/SPRY1/TMEM59L/WWTR1/ZBTB16/ZMPSTE24,37,1.1144578313253
BP,GO:0070661,leukocyte proliferation,37/1175,341/18986,0.108504398826979,1.75324639670556,3.60506534159398,0.000644975307778487,0.0267150816344752,0.0235759840126503,BMP4/CARD11/CCL5/CD6/CD74/CD86/CLU/CR1/CR2/CTPS1/ENPP3/FGF10/FLT3/HES1/HHLA2/HLA-DRB1/IL15/IL23R/IL5/IL5RA/IL7R/IRS2/KIT/KITLG/LEF1/LILRB2/MIR30B/PLA2G2D/PLA2G2F/PRNP/PTK2/RASAL3/RIPOR2/SCGB1A1/SH2D2A/TNFRSF14/WNT3A,37,1.08504398826979
BP,GO:0052547,regulation of peptidase activity,37/1175,346/18986,0.106936416184971,1.72791046611733,3.50972542215056,0.000845308848887297,0.0310872673867014,0.0274344255777997,A2M/A2ML1/ANXA8/BIRC3/COL7A1/CR1/CST7/CTSD/EPHA7/F2R/F3/HIP1/KNG1/LAMP3/LRP1/MIR339/MMP9/NGFR/NLRP12/NODAL/PLAUR/PTGS2/S100A8/S100A9/SEMG1/SERPINB1/SERPINB10/SERPINC1/SERPING1/SPINT1/SPOCK1/SPOCK2/ST18/TFPI/THBS1/TIMP3/TIMP4,37,1.06936416184971
BP,GO:0042063,gliogenesis,37/1175,355/18986,0.104225352112676,1.68410428528619,3.34193875538563,0.00134668129113132,0.0426638368075881,0.0376507153620673,ADGRG6/APCDD1/BMERB1/C5AR1/CCL2/CD9/CLU/CNTN1/DLX2/EGFR/EGR2/FGF10/GPR17/HES1/HRAS/KLF15/KRAS/LAMB2/LEF1/LPAR1/LRP1/NCAN/NDRG1/NOG/NTRK2/OLIG1/OLIG2/PLEC/PRKCH/S100A8/S100A9/SOX1/SPINT1/SYNE2/TSPAN2/VEGFC/VIM,37,1.04225352112676
BP,GO:0050867,positive regulation of cell activation,37/1175,391/18986,0.0946291560102302,1.52904609022147,2.71496277145152,0.00678220112261408,0.112516074775481,0.0992951178801444,ARID2/AXL/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CR1/EGR3/FGF10/GP9/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL16/IL23R/IL5/IL7R/IRGM/IRS2/KITLG/LEF1/LILRB2/MAP3K8/MIR30B/PEAR1/RASAL3/THBS1/TNFRSF14/VNN1/WNT3A/ZBTB16,37,0.946291560102302
BP,GO:0071674,mononuclear cell migration,36/1175,231/18986,0.155844155844156,2.51817629179331,5.96279313815101,2.79355353462086e-07,8.64194002268889e-05,7.62648763724049e-05,ANO6/ARTN/C3AR1/C5AR1/CCL2/CCL20/CCL23/CCL5/CCN3/CCR5/CD200R1/CD9/CD99/CTSG/CXCL10/CXCL12/CXCL16/DEFA4/EDNRB/FLT1/FPR2/ITGB7/MADCAM1/MCOLN2/MSTN/NLRP12/PDGFD/PLEC/PTK2/PTPRO/RIPOR2/S100A12/SLAMF8/THBS1/TNFRSF11A/TNFRSF14,36,1.55844155844156
BP,GO:0003015,heart process,36/1175,262/18986,0.137404580152672,2.22022413513075,5.10823681157469,5.7804391239314e-06,0.00108569033402697,0.000958118650278704,ABCC9/ADORA1/ADORA3/ATP2B3/CACNA1H/CACNA2D1/CAMK2D/CAV1/CTNNA3/DES/DNM1L/DSG2/EDNRB/EPAS1/FGF13/HRC/HSPB7/ISL1/KCND2/KCND3/KCNH6/KCNJ3/MAP2K6/MIR30E/PPCS/RAMP3/RGS2/SGCG/SLC4A3/SLC8A1/TMEM38A/TMIGD3/TNNC1/TRPC1/WWTR1/ZMPSTE24,36,1.37404580152672
BP,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,36/1175,274/18986,0.131386861313869,2.12298804162137,4.80917289636282,1.58429902489109e-05,0.00238052244911492,0.00210080433105107,ADCY6/ADGRB2/ADGRD2/ADGRE1/ADGRG3/ADGRG6/ADGRL3/ADORA1/ARRDC3/CALCRL/CXCL10/FPR1/FPR2/GNG2/GPR176/GRM1/GRM4/GRM6/HTR4/HTR7/LPAR1/MARCO/MCHR1/MIR30E/MRAP2/OPRM1/PRKACB/PSAPL1/PTGER2/PTGER4/PTGFR/PTGIR/RAMP3/RGS2/RXFP2/S1PR3,36,1.31386861313869
BP,GO:0001822,kidney development,36/1175,322/18986,0.111801242236025,1.80651777454738,3.74903589226236,0.000434695304039857,0.019878805251701,0.0175429894326017,ADAMTS1/ARID5B/BMP4/CYP4A11/EDNRB/EGR1/EPHA7/ERBB4/FGF10/FOXC1/FOXD1/HES1/HEYL/HOXB7/HS3ST3A1/KLF15/LAMB2/LRP4/MAGED1/MAGI2/MMP9/NOG/NRP1/OSR2/PDGFD/PLXND1/PRDM1/PTK7/PTPRO/PYGO1/SIM1/SPRY1/TMEM59L/WWTR1/ZBTB16/ZMPSTE24,36,1.11801242236025
BP,GO:0002237,response to molecule of bacterial origin,36/1175,375/18986,0.096,1.55119659574468,2.76896450218828,0.00601115065705422,0.104332149522931,0.092072826982637,AXL/BPI/C5AR1/CCL2/CCR5/CD14/CD36/CD6/CD86/CTSG/CXCL1/CXCL10/CXCL5/CXCL6/CXCL8/DEFA4/EDNRB/F2R/FGF10/GBP5/IL23R/IRGM/LDOC1/LILRB2/MMP9/PTGER2/PTGER4/PTGFR/PTGIR/PTGS2/S100A8/SCGB1A1/SPON2/TNFRSF11A/TRIB1/VIM,36,0.96
BP,GO:0002697,regulation of immune effector process,36/1175,410/18986,0.0878048780487805,1.41877737415672,2.20180634453972,0.0219151537660636,0.207254580034209,0.182901580923095,A2M/AXL/C3/C4BPA/CD1C/CD36/CD5L/CD74/CD86/CLEC12B/CR1/CR1L/CR2/CXCL6/ENPP3/FCER2/GPI/HLA-DRB1/IL23R/IL5/IL7R/IRF4/ITGAM/ITGB2/KIT/MICA/NCF1/PRAM1/S100A9/SERPING1/SLAMF6/SLAMF8/SPON2/TLR7/TNFRSF14/TWIST1,36,0.878048780487805
BP,GO:0030098,lymphocyte differentiation,36/1175,426/18986,0.0845070422535211,1.36548996104285,1.95961767723639,0.036009752117147,0.26048870204137,0.229880543089121,ADGRG3/ARID2/AXL/BCL11B/BMP4/CARD11/CD74/CD86/CD8A/CR1/CR2/EGR1/EGR3/FLT3/HDAC9/HLA-DRB1/IL15/IL23R/IL7R/IRF4/KIT/LEF1/LFNG/LILRB2/MAFB/MFNG/MIR30B/ONECUT1/PAX5/PLA2G2D/PRDM1/PTGER4/SLAMF6/SLAMF8/VNN1/ZBTB16,36,0.845070422535211
BP,GO:0010038,response to metal ion,35/1175,345/18986,0.101449275362319,1.63924761023743,3.07768480005081,0.0028037037107274,0.0646696395382255,0.0570707740563117,ABCC9/ALOX15/ALOX5AP/ANK3/CACNA1H/CAMK2D/CAV1/CD14/CPNE5/CPNE8/CYBB/EGFR/FOSB/GLRA1/GPI/HVCN1/KCNMB4/KCNQ3/KHK/KIT/MT3/MYOG/NDRG1/NFATC4/NPTX1/PRNP/PTGS2/RASA4/RYR1/S100A8/SLC30A3/SLC30A4/THBS1/TNNC1/TRPC1,35,1.01449275362319
BP,GO:0032496,response to lipopolysaccharide,35/1175,354/18986,0.0988700564971751,1.59757182353648,2.91502368006932,0.0042402406336265,0.0847886900845694,0.0748257792822062,AXL/BPI/CCL2/CCR5/CD14/CD36/CD6/CD86/CTSG/CXCL1/CXCL10/CXCL5/CXCL6/CXCL8/DEFA4/EDNRB/F2R/FGF10/GBP5/IL23R/IRGM/LDOC1/LILRB2/MMP9/PTGER2/PTGER4/PTGFR/PTGIR/PTGS2/S100A8/SCGB1A1/SPON2/TNFRSF11A/TRIB1/VIM,35,0.988700564971752
BP,GO:0034765,regulation of monoatomic ion transmembrane transport,35/1175,354/18986,0.0988700564971751,1.59757182353648,2.91502368006932,0.0042402406336265,0.0847886900845694,0.0748257792822062,ABCC9/ACTN2/AMIGO1/ANK3/ANO6/CACNA2D1/CALHM1/CAMK2D/CAV1/CCL2/CXCL10/DPP10/F2R/FGF13/FXYD2/FXYD6/GEM/GPR35/GRM6/HRC/JPH2/KCNIP3/KCNJ3/KCNS3/LRRC52/MCUB/MMP9/P2RX5/PRNP/SLC8A1/TCAF2/TESC/TMEM38A/TRPC1/TRPC6,35,0.988700564971752
BP,GO:0002696,positive regulation of leukocyte activation,35/1175,371/18986,0.0943396226415094,1.5243677238057,2.61982009270641,0.0086764171784801,0.124731669328753,0.110075345537068,ARID2/AXL/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CR1/EGR3/FGF10/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL16/IL23R/IL5/IL7R/IRGM/IRS2/KITLG/LEF1/LILRB2/MAP3K8/MIR30B/RASAL3/THBS1/TNFRSF14/VNN1/WNT3A/ZBTB16,35,0.943396226415094
BP,GO:1903522,regulation of blood circulation,34/1175,267/18986,0.127340823970037,2.05761096501713,4.47013187462618,5.14179991601416e-05,0.0052001395689074,0.00458910846755191,ABCC9/ADORA1/ADORA3/ATP2B3/BDKRB2/CACNA1H/CACNA2D1/CAMK2D/CAV1/CTNNA3/DES/DSG2/EDNRB/EGFR/EPAS1/F2R/FGF13/HRC/HSPB7/ISL1/KCND2/KCND3/KCNH6/KCNJ3/KCNMB4/MIR30E/PTGS2/RGS2/SLC4A3/SLC8A1/TMEM38A/TMIGD3/TRPC1/ZMPSTE24,34,1.27340823970037
